"key"	"scientificName"	"decimalLatitude"	"decimalLongitude"	"issues"	"datasetKey"	"publishingOrgKey"	"installationKey"	"hostingOrganizationKey"	"publishingCountry"	"protocol"	"lastCrawled"	"lastParsed"	"crawlId"	"basisOfRecord"	"occurrenceStatus"	"taxonKey"	"kingdomKey"	"phylumKey"	"classKey"	"orderKey"	"familyKey"	"genusKey"	"speciesKey"	"acceptedTaxonKey"	"acceptedScientificName"	"kingdom"	"phylum"	"order"	"family"	"genus"	"species"	"genericName"	"specificEpithet"	"taxonRank"	"taxonomicStatus"	"iucnRedListCategory"	"dateIdentified"	"coordinateUncertaintyInMeters"	"continent"	"stateProvince"	"year"	"month"	"day"	"eventDate"	"startDayOfYear"	"endDayOfYear"	"modified"	"lastInterpreted"	"references"	"license"	"isSequenced"	"identifier"	"facts"	"relations"	"isInCluster"	"datasetName"	"recordedBy"	"identifiedBy"	"geodeticDatum"	"class"	"countryCode"	"recordedByIDs"	"identifiedByIDs"	"gbifRegion"	"country"	"publishedByGbifRegion"	"rightsHolder"	"identifier.1"	"http...unknown.org.nick"	"verbatimEventDate"	"gbifID"	"verbatimLocality"	"collectionCode"	"occurrenceID"	"taxonID"	"catalogNumber"	"institutionCode"	"eventTime"	"http...unknown.org.captive"	"identificationID"	"name"	"identificationRemarks"	"identifiedByIDs.type"	"identifiedByIDs.value"	"recordedByIDs.type"	"recordedByIDs.value"	"occurrenceRemarks"
"4512354594"	"Protea cynaroides (L.) L."	-33.968853	18.395886	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2024-11-17T09:49:24.302+00:00"	"2024-11-19T02:32:54.159+00:00"	499	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-01-13T15:07:28"	20	"AFRICA"	"Western Cape"	2024	1	13	"2024-01-13T09:05:47"	13	13	"2024-01-16T07:58:14.000+00:00"	"2024-11-19T02:32:54.159+00:00"	"https://www.inaturalist.org/observations/196520873"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"196520873"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"wendy1960"	"Tony Rebelo"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	NA	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"wendy1960"	"196520873"	"wendy1960"	"2024-01-13 09:05:47+02:00"	"4512354594"	"Table Mountain National Park, Cape Town, WC, ZA"	"Observations"	"https://www.inaturalist.org/observations/196520873"	"132848"	"196520873"	"iNaturalist"	"09:05:47+02:00"	"wild"	"442825321"	"Protea cynaroides (L.) L."	NA	"ORCID"	"https://orcid.org/0000-0002-5087-262X"	NA	NA	NA
"4512277612"	"Protea cynaroides (L.) L."	-34.347829	18.927034	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"SE"	"DWC_ARCHIVE"	"2024-11-17T09:49:24.302+00:00"	"2024-11-19T02:32:59.784+00:00"	499	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-01-13T21:20:02"	29	"AFRICA"	"Western Cape"	2024	1	12	"2024-01-12T13:51:19"	12	12	"2024-01-16T07:58:14.000+00:00"	"2024-11-19T02:32:59.784+00:00"	"https://www.inaturalist.org/observations/196568568"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"196568568"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"vesper"	"Tony Rebelo"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	NA	"AFRICA"	"South Africa"	"EUROPE"	"vesper"	"196568568"	"vesper"	"2024-01-12 13:51:19+02:00"	"4512277612"	"Harold Porter National Botanical Gardens, Betty's Bay, WC, ZA"	"Observations"	"https://www.inaturalist.org/observations/196568568"	"132848"	"196568568"	"iNaturalist"	"13:51:19+02:00"	"wild"	"442942721"	"Protea cynaroides (L.) L."	NA	"ORCID"	"https://orcid.org/0000-0002-5087-262X"	NA	NA	NA
"4512367869"	"Protea cynaroides (L.) L."	-34.347397	18.927129	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"SE"	"DWC_ARCHIVE"	"2024-11-17T09:49:24.302+00:00"	"2024-11-19T02:32:40.070+00:00"	499	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-01-13T21:18:44"	39	"AFRICA"	"Western Cape"	2024	1	12	"2024-01-12T13:47:29"	12	12	"2024-01-16T07:58:16.000+00:00"	"2024-11-19T02:32:40.070+00:00"	"https://www.inaturalist.org/observations/196569574"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"196569574"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"vesper"	"Tony Rebelo"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	NA	"AFRICA"	"South Africa"	"EUROPE"	"vesper"	"196569574"	"vesper"	"2024-01-12 13:47:29+02:00"	"4512367869"	"Harold Porter National Botanical Gardens, Betty's Bay, WC, ZA"	"Observations"	"https://www.inaturalist.org/observations/196569574"	"132848"	"196569574"	"iNaturalist"	"13:47:29+02:00"	"wild"	"442941950"	"Protea cynaroides (L.) L."	NA	"ORCID"	"https://orcid.org/0000-0002-5087-262X"	NA	NA	NA
"4512345355"	"Protea cynaroides (L.) L."	-33.965003	18.407256	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2024-11-17T09:49:24.302+00:00"	"2024-11-19T02:31:51.591+00:00"	499	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-01-14T06:53:34"	NA	"AFRICA"	"Western Cape"	2024	1	13	"2024-01-13T10:52:37"	13	13	"2024-01-16T07:58:17.000+00:00"	"2024-11-19T02:31:51.591+00:00"	"https://www.inaturalist.org/observations/196640880"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"196640880"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"Kelsey Breseman"	"Kelsey Breseman"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"Kelsey Breseman"	"196640880"	"ifoundtheme"	"2024-01-13 10:52:37"	"4512345355"	"Table Mountain (Nature Reserve), Cape Town, South Africa"	"Observations"	"https://www.inaturalist.org/observations/196640880"	"132848"	"196640880"	"iNaturalist"	"10:52:37+02:00"	"wild"	"443084277"	"Protea cynaroides (L.) L."	NA	NA	NA	NA	NA	NA
"4512330416"	"Protea cynaroides (L.) L."	-34.406864	19.293326	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2024-11-17T09:49:24.302+00:00"	"2024-11-19T02:32:55.352+00:00"	499	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-01-14T11:10:58"	7	"AFRICA"	"Western Cape"	2024	1	14	"2024-01-14T12:21:24"	14	14	"2024-01-16T07:58:18.000+00:00"	"2024-11-19T02:32:55.352+00:00"	"https://www.inaturalist.org/observations/196652444"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"196652444"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"sarahannetaylor"	"Colin Ralston"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"sarahannetaylor"	"196652444"	"sarahannetaylor"	"2024-01-14 12:21:24"	"4512330416"	"Overberg, ZA-WC, ZA"	"Observations"	"https://www.inaturalist.org/observations/196652444"	"132848"	"196652444"	"iNaturalist"	"12:21:24+02:00"	"wild"	"443125519"	"Protea cynaroides (L.) L."	NA	NA	NA	NA	NA	NA
"4512323530"	"Protea cynaroides (L.) L."	-34.406872	19.293316	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2024-11-17T09:49:24.302+00:00"	"2024-11-19T02:32:47.136+00:00"	499	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-01-14T11:10:18"	7	"AFRICA"	"Western Cape"	2024	1	14	"2024-01-14T12:21:55"	14	14	"2024-01-16T07:58:20.000+00:00"	"2024-11-19T02:32:47.136+00:00"	"https://www.inaturalist.org/observations/196652451"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"196652451"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"sarahannetaylor"	"Colin Ralston"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"sarahannetaylor"	"196652451"	"sarahannetaylor"	"2024-01-14 12:21:55"	"4512323530"	"Overberg, ZA-WC, ZA"	"Observations"	"https://www.inaturalist.org/observations/196652451"	"132848"	"196652451"	"iNaturalist"	"12:21:55+02:00"	"wild"	"443125394"	"Protea cynaroides (L.) L."	NA	NA	NA	NA	NA	NA
"4512377524"	"Protea cynaroides (L.) L."	-34.048738	19.007946	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2024-11-17T09:49:24.302+00:00"	"2024-11-19T03:09:46.191+00:00"	499	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-01-14T18:47:17"	10	"AFRICA"	"Western Cape"	2024	1	12	"2024-01-12T08:15"	12	12	"2024-01-16T07:58:11.000+00:00"	"2024-11-19T03:09:46.191+00:00"	"https://www.inaturalist.org/observations/196684797"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"196684797"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"Tony Rebelo"	"Tony Rebelo"	"WGS84"	"Magnoliopsida"	"ZA"	NA	NA	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"Tony Rebelo"	"196684797"	"tonyrebelo"	"2024/01/12 8:15 AM"	"4512377524"	"Landdroskop Hut to Landroskop neck, Hottentots Holland Nature Reserve"	"Observations"	"https://www.inaturalist.org/observations/196684797"	"132848"	"196684797"	"iNaturalist"	"08:15:00+02:00"	"wild"	"443228129"	"Protea cynaroides (L.) L."	NA	"ORCID"	"https://orcid.org/0000-0002-5087-262X"	"ORCID"	"https://orcid.org/0000-0002-5087-262X"	NA
"4512341581"	"Protea cynaroides (L.) L."	-34.046827	18.988967	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2024-11-17T09:49:24.302+00:00"	"2024-11-19T02:31:52.020+00:00"	499	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-01-14T20:58:14"	10	"AFRICA"	"Western Cape"	2024	1	12	"2024-01-12T09:51"	12	12	"2024-01-16T07:58:10.000+00:00"	"2024-11-19T02:31:52.020+00:00"	"https://www.inaturalist.org/observations/196696287"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"196696287"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"Tony Rebelo"	"Tony Rebelo"	"WGS84"	"Magnoliopsida"	"ZA"	NA	NA	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"Tony Rebelo"	"196696287"	"tonyrebelo"	"2024/01/12 9:51 AM"	"4512341581"	"Landroskop neck to Kurktrekker, south of Somerset Sneeukop, Hottentots Holland Nature Reserve"	"Observations"	"https://www.inaturalist.org/observations/196696287"	"132848"	"196696287"	"iNaturalist"	"09:51:00+02:00"	"wild"	"443262675"	"Protea cynaroides (L.) L."	NA	"ORCID"	"https://orcid.org/0000-0002-5087-262X"	"ORCID"	"https://orcid.org/0000-0002-5087-262X"	NA
"4512342527"	"Protea cynaroides (L.) L."	-34.046076	18.989711	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2024-11-17T09:49:24.302+00:00"	"2024-11-19T02:32:51.484+00:00"	499	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-01-14T20:58:23"	10	"AFRICA"	"Western Cape"	2024	1	12	"2024-01-12T09:55"	12	12	"2024-01-16T07:58:09.000+00:00"	"2024-11-19T02:32:51.484+00:00"	"https://www.inaturalist.org/observations/196696319"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"196696319"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"Tony Rebelo"	"Tony Rebelo"	"WGS84"	"Magnoliopsida"	"ZA"	NA	NA	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"Tony Rebelo"	"196696319"	"tonyrebelo"	"2024/01/12 9:55 AM"	"4512342527"	"Landroskop neck to Kurktrekker, south of Somerset Sneeukop, Hottentots Holland Nature Reserve"	"Observations"	"https://www.inaturalist.org/observations/196696319"	"132848"	"196696319"	"iNaturalist"	"09:55:00+02:00"	"wild"	"443262726"	"Protea cynaroides (L.) L."	NA	"ORCID"	"https://orcid.org/0000-0002-5087-262X"	"ORCID"	"https://orcid.org/0000-0002-5087-262X"	NA
"4512333030"	"Protea cynaroides (L.) L."	-34.34702	18.9276	"cdc"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2024-11-17T09:49:24.302+00:00"	"2024-11-19T02:32:49.473+00:00"	499	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-01-14T22:48:46"	3	"AFRICA"	"Western Cape"	2024	1	12	"2024-01-12T14:16:36"	12	12	"2024-01-16T07:58:07.000+00:00"	"2024-11-19T02:32:49.473+00:00"	"https://www.inaturalist.org/observations/196705665"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"196705665"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"oxelman"	"oxelman"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"oxelman"	"196705665"	"oxelman"	"2024-01-12 14:16:36+02:00"	"4512333030"	"Harold Porter National Botanical Gardens, Betty's Bay, WC, ZA"	"Observations"	"https://www.inaturalist.org/observations/196705665"	"132848"	"196705665"	"iNaturalist"	"14:16:36+02:00"	"wild"	"443289503"	"Protea cynaroides (L.) L."	NA	NA	NA	NA	NA	NA
"4512402444"	"Protea cynaroides (L.) L."	-34.04403	18.990256	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2024-11-17T09:49:24.302+00:00"	"2024-11-19T02:32:46.283+00:00"	499	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-01-15T15:22:45"	10	"AFRICA"	"Western Cape"	2024	1	12	"2024-01-12T12:49"	12	12	"2024-01-16T07:58:02.000+00:00"	"2024-11-19T02:32:46.283+00:00"	"https://www.inaturalist.org/observations/196760223"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"196760223"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"Tony Rebelo"	"Tony Rebelo"	"WGS84"	"Magnoliopsida"	"ZA"	NA	NA	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"Tony Rebelo"	"196760223"	"tonyrebelo"	"2024/01/12 12:49 PM"	"4512402444"	"Landroskop neck to Kurktrekker, south of Somerset Sneeukop, Hottentots Holland Nature Reserve"	"Observations"	"https://www.inaturalist.org/observations/196760223"	"132848"	"196760223"	"iNaturalist"	"12:49:00+02:00"	"wild"	"443468135"	"Protea cynaroides (L.) L."	NA	"ORCID"	"https://orcid.org/0000-0002-5087-262X"	"ORCID"	"https://orcid.org/0000-0002-5087-262X"	NA
"4512383547"	"Protea cynaroides (L.) L."	-34.04634	18.989339	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2024-11-17T09:49:24.302+00:00"	"2024-11-19T02:31:09.977+00:00"	499	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-01-15T15:22:47"	10	"AFRICA"	"Western Cape"	2024	1	12	"2024-01-12T12:59"	12	12	"2024-01-16T07:57:57.000+00:00"	"2024-11-19T02:31:09.977+00:00"	"https://www.inaturalist.org/observations/196760230"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"196760230"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"Tony Rebelo"	"Tony Rebelo"	"WGS84"	"Magnoliopsida"	"ZA"	NA	NA	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"Tony Rebelo"	"196760230"	"tonyrebelo"	"2024/01/12 12:59 PM"	"4512383547"	"Landroskop neck to Kurktrekker, south of Somerset Sneeukop, Hottentots Holland Nature Reserve"	"Observations"	"https://www.inaturalist.org/observations/196760230"	"132848"	"196760230"	"iNaturalist"	"12:59:00+02:00"	"wild"	"443468144"	"Protea cynaroides (L.) L."	NA	"ORCID"	"https://orcid.org/0000-0002-5087-262X"	"ORCID"	"https://orcid.org/0000-0002-5087-262X"	NA
"4512379608"	"Protea cynaroides (L.) L."	-34.049542	19.003014	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2024-11-17T09:49:24.302+00:00"	"2024-11-19T02:32:43.449+00:00"	499	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-01-15T15:23:01"	10	"AFRICA"	"Western Cape"	2024	1	12	"2024-01-12T13:44"	12	12	"2024-01-15T17:52:43.000+00:00"	"2024-11-19T02:32:43.449+00:00"	"https://www.inaturalist.org/observations/196760264"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"196760264"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"Tony Rebelo"	"Tony Rebelo"	"WGS84"	"Magnoliopsida"	"ZA"	NA	NA	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"Tony Rebelo"	"196760264"	"tonyrebelo"	"2024/01/12 1:44 PM"	"4512379608"	"Landroskop neck to Landroskop Hut, Hottentots Holland Nature Reserve"	"Observations"	"https://www.inaturalist.org/observations/196760264"	"132848"	"196760264"	"iNaturalist"	"13:44:00+02:00"	"wild"	"443468202"	"Protea cynaroides (L.) L."	NA	"ORCID"	"https://orcid.org/0000-0002-5087-262X"	"ORCID"	"https://orcid.org/0000-0002-5087-262X"	NA
"4516408070"	"Protea cynaroides (L.) L."	-33.01545	19.06855	"cdc"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2024-11-17T09:49:24.302+00:00"	"2024-11-19T03:11:34.969+00:00"	499	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-01-22T06:30:59"	8	"AFRICA"	"Western Cape"	2024	1	1	"2024-01-01T14:22:03"	1	1	"2024-02-02T18:04:46.000+00:00"	"2024-11-19T03:11:34.969+00:00"	"https://www.inaturalist.org/observations/196792970"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"196792970"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"goldmanna"	"goldmanna"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"goldmanna"	"196792970"	"goldmanna"	"2024-01-01 14:22:03+02:00"	"4516408070"	"Groot Winterhoek Wilderness Area, Velddrif, WC, ZA"	"Observations"	"https://www.inaturalist.org/observations/196792970"	"132848"	"196792970"	"iNaturalist"	"14:22:03+02:00"	"wild"	"445276725"	"Protea cynaroides (L.) L."	NA	NA	NA	NA	NA	NA
"4512384961"	"Protea cynaroides (L.) L."	-33.886873	22.394333	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2024-11-17T09:49:24.302+00:00"	"2024-11-19T03:01:27.899+00:00"	499	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-01-16T07:28:12"	6	"AFRICA"	"Western Cape"	2024	1	14	"2024-01-14T10:10"	14	14	"2024-01-16T10:03:42.000+00:00"	"2024-11-19T03:01:27.899+00:00"	"https://www.inaturalist.org/observations/196823433"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"196823433"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"Evie Bowen"	"Evie Bowen"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"Evie Bowen"	"196823433"	"evieb"	"2024/01/14 10:10 AM"	"4512384961"	"Vensterberg trail, Outeniqua Mnts, South Cape , South Africa"	"Observations"	"https://www.inaturalist.org/observations/196823433"	"132848"	"196823433"	"iNaturalist"	"10:10:00+02:00"	"wild"	"443668054"	"Protea cynaroides (L.) L."	NA	NA	NA	NA	NA	NA
