"key"	"scientificName"	"decimalLatitude"	"decimalLongitude"	"issues"	"datasetKey"	"publishingOrgKey"	"installationKey"	"hostingOrganizationKey"	"publishingCountry"	"protocol"	"lastCrawled"	"lastParsed"	"crawlId"	"basisOfRecord"	"occurrenceStatus"	"taxonKey"	"kingdomKey"	"phylumKey"	"classKey"	"orderKey"	"familyKey"	"genusKey"	"speciesKey"	"acceptedTaxonKey"	"acceptedScientificName"	"kingdom"	"phylum"	"order"	"family"	"genus"	"species"	"genericName"	"specificEpithet"	"taxonRank"	"taxonomicStatus"	"iucnRedListCategory"	"coordinateUncertaintyInMeters"	"continent"	"stateProvince"	"year"	"month"	"day"	"eventDate"	"startDayOfYear"	"endDayOfYear"	"modified"	"lastInterpreted"	"license"	"isSequenced"	"identifier"	"facts"	"relations"	"isInCluster"	"recordedBy"	"geodeticDatum"	"class"	"countryCode"	"recordedByIDs"	"identifiedByIDs"	"gbifRegion"	"country"	"publishedByGbifRegion"	"identifier.1"	"catalogNumber"	"institutionCode"	"locationID"	"associatedReferences"	"county"	"locality"	"municipality"	"collectionCode"	"gbifID"	"occurrenceID"	"name"	"footprintWKT"	"habitat"	"dynamicProperties"	"datasetID"	"datasetName"	"individualCount"	"fieldNotes"	"dateIdentified"	"references"	"identifiedBy"	"rightsHolder"	"http...unknown.org.nick"	"verbatimEventDate"	"verbatimLocality"	"taxonID"	"eventTime"	"http...unknown.org.captive"	"identificationID"	"recordedByIDs.type"	"recordedByIDs.value"	"identifiedByIDs.type"	"identifiedByIDs.value"	"reproductiveCondition"	"informationWithheld"
"5003509581"	"Hepatica nobilis Schreb."	59.391063	10.170268	"cdc,cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:43:31.424+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	10	"EUROPE"	"Vestfold"	2025	1	1	"2025-01-01"	1	1	"2025-01-02T12:39:19.000+00:00"	"2025-01-07T18:43:31.424+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:32c132d7-4be5-455b-8b29-d4ee4a835766"	"none"	"none"	FALSE	"Hallvard Holtung"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:32c132d7-4be5-455b-8b29-d4ee4a835766"	"36346042"	"nbf"	"2771236"	"https://mobil.artsobservasjoner.no/sighting/36346042"	"Vestfold"	"Øst for Botn, Tønsberg, Vf"	"Tønsberg"	"so2-vascular"	"5003509581"	"urn:uuid:32c132d7-4be5-455b-8b29-d4ee4a835766"	"Hepatica nobilis Schreb."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5003541578"	"Hepatica nobilis Schreb."	59.388424	10.169216	"cdc,cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:48:15.075+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	50	"EUROPE"	"Vestfold"	2025	1	1	"2025-01-01"	1	1	"2025-01-02T12:39:20.000+00:00"	"2025-01-07T18:48:15.075+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:36406103-a525-455b-bb89-33fc28a6aef3"	"none"	"none"	FALSE	"Hallvard Holtung"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:36406103-a525-455b-bb89-33fc28a6aef3"	"36346003"	"nbf"	"2771234"	"https://mobil.artsobservasjoner.no/sighting/36346003"	"Vestfold"	"Øst for Botn, Tønsberg, Vf"	"Tønsberg"	"so2-vascular"	"5003541578"	"urn:uuid:36406103-a525-455b-bb89-33fc28a6aef3"	"Hepatica nobilis Schreb."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4513665315"	"Hepatica nobilis Schreb."	63.537782	10.093614	"cdc,cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:42:32.632+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	75	"EUROPE"	"Trøndelag"	2024	1	27	"2024-01-27"	27	27	"2024-01-28T19:33:55.000+00:00"	"2025-01-07T18:42:32.632+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:0140e7c5-d2a8-4ab4-8f20-719b30eb0d1a"	"none"	"none"	FALSE	"Gunn Nyborg"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:0140e7c5-d2a8-4ab4-8f20-719b30eb0d1a"	"33789992"	"nbf"	"842726"	"https://www.artsobservasjoner.no/Sighting/33789992"	"Trøndelag"	"Tørstadbrønnen, Indre Fosen, Tø"	"Indre Fosen"	"so2-vascular"	"4513665315"	"urn:uuid:0140e7c5-d2a8-4ab4-8f20-719b30eb0d1a"	"Hepatica nobilis Schreb."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4517893391"	"Hepatica nobilis Schreb."	58.722702	9.20483	"cdc,cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:48:13.320+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	50	"EUROPE"	"Agder"	2024	1	31	"2024-01-31"	31	31	"2024-01-31T13:04:09.000+00:00"	"2025-01-07T18:48:13.320+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:314bb900-eb1c-4d8b-b987-11483c0ff3ca"	"none"	"none"	FALSE	"Arild Omberg"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:314bb900-eb1c-4d8b-b987-11483c0ff3ca"	"33804556"	"nbf"	"2404558"	"https://www.artsobservasjoner.no/Sighting/33804556"	"Agder"	"Sundet ved brua, Risør, Ag"	"Risør"	"so2-vascular"	"4517893391"	"urn:uuid:314bb900-eb1c-4d8b-b987-11483c0ff3ca"	"Hepatica nobilis Schreb."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4523578414"	"Hepatica nobilis Schreb."	58.1867	8.302823	"cdc,cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:48:37.961+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	378	"EUROPE"	"Agder"	2024	1	28	"2024-01-28"	28	28	"2024-02-15T00:54:18.000+00:00"	"2025-01-07T18:48:37.961+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:4f98b1c9-6d41-43cf-9369-38e195f36f8a"	"none"	"none"	FALSE	"Martin Fauskanger Andersen"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:4f98b1c9-6d41-43cf-9369-38e195f36f8a"	"33833281"	"nbf"	"831103"	"https://www.artsobservasjoner.no/Sighting/33833281"	"Agder"	"Sømminga, Ågerøya, Lillesand, Ag"	"Lillesand"	"so2-vascular"	"4523578414"	"urn:uuid:4f98b1c9-6d41-43cf-9369-38e195f36f8a"	"Hepatica nobilis Schreb."	"POLYGON ((106513 6469406, 106228 6469178, 106666 6468675, 106827 6468941, 106881 6468923, 106917 6468947, 106945 6469003, 106936 6469039, 106919 6469091, 106513 6469406))"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4513856650"	"Hepatica nobilis Schreb."	59.883365	10.535891	"cdc,cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:46:11.535+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	10	"EUROPE"	"Akershus"	2024	1	24	"2024-01-24"	24	24	"2024-01-24T16:09:43.000+00:00"	"2025-01-07T18:46:11.535+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:f4e3da4a-7767-43ba-a64f-8b692eb6f452"	"none"	"none"	FALSE	"Rune Zakariassen"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:f4e3da4a-7767-43ba-a64f-8b692eb6f452"	"33768853"	"nbf"	"2267163"	"https://www.artsobservasjoner.no/Sighting/33768853"	"Akershus"	"Blinkenrabben, Kalvøya, Bærum, Ak"	"Bærum"	"so2-vascular"	"4513856650"	"urn:uuid:f4e3da4a-7767-43ba-a64f-8b692eb6f452"	"Hepatica nobilis Schreb."	NA	"Grøftekant langs turveg på holme"	"{""habitatRemark"":""Grøftekant langs turveg på holme"",""Biotopbeskrivelse"":""Grøftekant langs turveg på holme""}"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4532793321"	"Hepatica nobilis Schreb."	58.056382	7.140142	"cdc,cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:42:45.610+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	100	"EUROPE"	"Agder"	2024	2	28	"2024-02-28"	59	59	"2024-02-28T19:39:38.000+00:00"	"2025-01-07T18:42:45.610+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:096bf498-d9b8-49cd-a706-e2cc0a330037"	"none"	"none"	FALSE	"Svein Almedal"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:096bf498-d9b8-49cd-a706-e2cc0a330037"	"33931001"	"nbf"	"1641143"	"https://www.artsobservasjoner.no/Sighting/33931001"	"Agder"	"Ryvika, Lindesnes, Ag"	"Lindesnes"	"so2-vascular"	"4532793321"	"urn:uuid:096bf498-d9b8-49cd-a706-e2cc0a330037"	"Hepatica nobilis Schreb."	NA	NA	NA	"591"	"Kartleggingsmidler Sabima"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4523619317"	"Hepatica nobilis Schreb."	58.187292	8.311087	"cdc,cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:42:45.797+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	1000	"EUROPE"	"Agder"	2024	2	3	"2024-02-03"	34	34	"2024-02-19T23:47:01.000+00:00"	"2025-01-07T18:42:45.797+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:09ace5af-7350-4ea8-ac7c-bf2d800939b5"	"none"	"none"	FALSE	"Martin Fauskanger Andersen"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:09ace5af-7350-4ea8-ac7c-bf2d800939b5"	"33801001"	"nbf"	"795408"	"https://www.artsobservasjoner.no/Sighting/33801001"	"Agder"	"Ågerøya, Ågerøya, Lillesand, Ag"	"Lillesand"	"so2-vascular"	"4523619317"	"urn:uuid:09ace5af-7350-4ea8-ac7c-bf2d800939b5"	"Hepatica nobilis Schreb."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4603646567"	"Hepatica nobilis Schreb."	59.380825	10.660631	"cdc,cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:48:00.706+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	8	"EUROPE"	"Østfold"	2024	2	28	"2024-02-28"	59	59	"2024-04-02T14:36:26.000+00:00"	"2025-01-07T18:48:00.706+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:228a3384-2000-46b6-b723-f4b4a1c4f279"	"none"	"none"	FALSE	"Reidun Braathen|Even W. Hanssen"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:228a3384-2000-46b6-b723-f4b4a1c4f279"	"34008603"	"nbf"	"2440534"	"https://www.artsobservasjoner.no/Sighting/34008603"	"Østfold"	"Storeng, Moss, Øs"	"Moss"	"so2-vascular"	"4603646567"	"urn:uuid:228a3384-2000-46b6-b723-f4b4a1c4f279"	"Hepatica nobilis Schreb."	NA	"Eikelund"	"{""habitatRemark"":""Eikelund"",""Biotopbeskrivelse"":""Eikelund""}"	NA	NA	1	"Quantity: 1 Plants"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4523631395"	"Hepatica nobilis Schreb."	59.830672	10.495143	"cdc,cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:48:06.704+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	10	"EUROPE"	"Akershus"	2024	2	17	"2024-02-17"	48	48	"2024-02-17T18:54:56.000+00:00"	"2025-01-07T18:48:06.704+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:3c53558e-d505-48fd-a86b-5a2048673173"	"none"	"none"	FALSE	"Rune Zakariassen"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:3c53558e-d505-48fd-a86b-5a2048673173"	"33879726"	"nbf"	"1298688"	"https://www.artsobservasjoner.no/Sighting/33879726"	"Akershus"	"Spireodden NR, Spireodden, Asker, Ak"	"Asker"	"so2-vascular"	"4523631395"	"urn:uuid:3c53558e-d505-48fd-a86b-5a2048673173"	"Hepatica nobilis Schreb."	NA	"Barskogdominert skog med innslag av løvtrær, langs tursti"	"{""habitatRemark"":""Barskogdominert skog med innslag av løvtrær, langs tursti"",""Biotopbeskrivelse"":""Barskogdominert skog med innslag av løvtrær, langs tursti""}"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4526406472"	"Hepatica nobilis Schreb."	59.149873	11.081465	"cdc,cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:48:59.724+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	10	"EUROPE"	"Østfold"	2024	2	24	"2024-02-24"	55	55	"2024-02-25T22:35:53.000+00:00"	"2025-01-07T18:48:59.724+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:6c087e07-7395-4ea0-9aa8-fb96c67fdb70"	"none"	"none"	FALSE	"Agnete Sporild Olsen"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:6c087e07-7395-4ea0-9aa8-fb96c67fdb70"	"33915855"	"nbf"	"2432781"	"https://www.artsobservasjoner.no/Sighting/33915855"	"Østfold"	"Trolldalen, Torsnes, Fredrikstad, Øs"	"Fredrikstad"	"so2-vascular"	"4526406472"	"urn:uuid:6c087e07-7395-4ea0-9aa8-fb96c67fdb70"	"Hepatica nobilis Schreb."	NA	NA	NA	"3363"	"Florakartegging i Viken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4523633472"	"Hepatica nobilis Schreb."	59.907304	10.664134	"cdc,cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:49:03.180+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	5	"EUROPE"	"Oslo"	2024	2	10	"2024-02-10"	41	41	"2024-02-14T07:41:56.000+00:00"	"2025-01-07T18:49:03.180+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:76e97b91-336a-4f6b-9634-f5391c1f3e34"	"none"	"none"	FALSE	"Theodor Korsgaard"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:76e97b91-336a-4f6b-9634-f5391c1f3e34"	"33858253"	"nbf"	"2427613"	"https://www.artsobservasjoner.no/Sighting/33858253"	"Oslo"	"Christian Frederiks vei, V for, Oslo, Os"	"Oslo"	"so2-vascular"	"4523633472"	"urn:uuid:76e97b91-336a-4f6b-9634-f5391c1f3e34"	"Hepatica nobilis Schreb."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4603646269"	"Hepatica nobilis Schreb."	59.399638	9.092657	"cdc,cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:44:28.741+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	100	"EUROPE"	"Telemark"	2024	2	2	"2024-02-02"	33	33	"2024-03-29T18:15:55.000+00:00"	"2025-01-07T18:44:28.741+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:83edd771-8a07-4af1-8927-c0b4d4ce94a6"	"none"	"none"	FALSE	"Eirik Sortevik|Nina Karoline Svensrud|Andrea Cathrin Gisti Ganger"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:83edd771-8a07-4af1-8927-c0b4d4ce94a6"	"34111590"	"nbf"	"2445715"	"https://www.artsobservasjoner.no/Sighting/34111590"	"Telemark"	"Breisås, Midt-Telemark, Te"	"Midt-Telemark"	"so2-vascular"	"4603646269"	"urn:uuid:83edd771-8a07-4af1-8927-c0b4d4ce94a6"	"Hepatica nobilis Schreb."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4526381554"	"Hepatica nobilis Schreb."	59.835439	10.771959	"cdc,cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"EML"	"2025-01-07T15:16:56.384+00:00"	"2025-01-07T18:44:43.779+00:00"	401	"HUMAN_OBSERVATION"	"PRESENT"	5371699	6	7707728	220	399	2410	3033655	5371699	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	"ACCEPTED"	"NE"	1	"EUROPE"	"Oslo"	2024	2	25	"2024-02-25"	56	56	"2024-02-25T22:21:56.000+00:00"	"2025-01-07T18:44:43.779+00:00"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"urn:uuid:a2fed684-a160-4048-acc6-1f370fce1ea5"	"none"	"none"	FALSE	"Frank Alm Haugen"	"WGS84"	"Magnoliopsida"	"NO"	"none"	"none"	"EUROPE"	"Norway"	"EUROPE"	"urn:uuid:a2fed684-a160-4048-acc6-1f370fce1ea5"	"33915737"	"nbf"	"2432758"	"https://www.artsobservasjoner.no/Sighting/33915737"	"Oslo"	"Hvervenbukta, Oslo, Os"	"Oslo"	"so2-vascular"	"4526381554"	"urn:uuid:a2fed684-a160-4048-acc6-1f370fce1ea5"	"Hepatica nobilis Schreb."	NA	NA	NA	NA	NA	6	"Quantity: 6 Plants"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
