"key"	"scientificName"	"decimalLatitude"	"decimalLongitude"	"issues"	"datasetKey"	"publishingOrgKey"	"installationKey"	"hostingOrganizationKey"	"publishingCountry"	"protocol"	"lastCrawled"	"lastParsed"	"crawlId"	"basisOfRecord"	"occurrenceStatus"	"taxonKey"	"kingdomKey"	"phylumKey"	"classKey"	"orderKey"	"familyKey"	"genusKey"	"speciesKey"	"acceptedTaxonKey"	"acceptedScientificName"	"kingdom"	"phylum"	"order"	"family"	"genus"	"species"	"genericName"	"specificEpithet"	"taxonRank"	"taxonomicStatus"	"iucnRedListCategory"	"dateIdentified"	"continent"	"stateProvince"	"year"	"month"	"day"	"eventDate"	"startDayOfYear"	"endDayOfYear"	"modified"	"lastInterpreted"	"references"	"license"	"isSequenced"	"identifier"	"facts"	"relations"	"isInCluster"	"datasetName"	"recordedBy"	"identifiedBy"	"geodeticDatum"	"class"	"countryCode"	"recordedByIDs"	"identifiedByIDs"	"gbifRegion"	"country"	"publishedByGbifRegion"	"rightsHolder"	"identifier.1"	"http...unknown.org.nick"	"verbatimEventDate"	"collectionCode"	"verbatimLocality"	"gbifID"	"occurrenceID"	"taxonID"	"catalogNumber"	"institutionCode"	"eventTime"	"http...unknown.org.captive"	"identificationID"	"name"	"coordinateUncertaintyInMeters"	"recordedByIDs.type"	"recordedByIDs.value"	"identifiedByIDs.type"	"identifiedByIDs.value"	"identificationRemarks"	"occurrenceRemarks"	"reproductiveCondition"
"4519285396"	"Protea cynaroides (L.) L."	-34.263083	18.433352	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T13:43:53.946+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-02-04T10:31:20"	"AFRICA"	"Western Cape"	2024	2	2	"2024-02-02T12:12:06"	33	33	"2024-02-08T21:04:00.000+00:00"	"2025-01-14T13:43:53.946+00:00"	"https://www.inaturalist.org/observations/198379625"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"198379625"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"Jayne"	"Jayne"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"Jayne"	"198379625"	"jaynemcd"	"2024-02-02 12:12:06"	"Observations"	"Cape Peninsula, Cape Town, South Africa"	"4519285396"	"https://www.inaturalist.org/observations/198379625"	"132848"	"198379625"	"iNaturalist"	"12:12:06+02:00"	"wild"	"448594942"	"Protea cynaroides (L.) L."	NA	NA	NA	NA	NA	NA	NA	NA
"4519269371"	"Protea cynaroides (L.) L."	-34.263642	18.434794	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T12:42:51.916+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-02-04T10:41:37"	"AFRICA"	"Western Cape"	2024	2	2	"2024-02-02T12:12"	33	33	"2024-02-08T21:03:58.000+00:00"	"2025-01-14T12:42:51.916+00:00"	"https://www.inaturalist.org/observations/198380064"	"http://creativecommons.org/licenses/by/4.0/legalcode"	FALSE	"198380064"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"Caroline Voget"	"Caroline Voget"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"Caroline Voget"	"198380064"	"cpvoget"	"2024/02/02 12:12 PM"	"Observations"	"Cape Point, Cape Town, South Africa"	"4519269371"	"https://www.inaturalist.org/observations/198380064"	"132848"	"198380064"	"iNaturalist"	"12:12:00+02:00"	"wild"	"448596385"	"Protea cynaroides (L.) L."	6	NA	NA	NA	NA	NA	NA	NA
"4519293538"	"Protea cynaroides (L.) L."	-34.094425	18.404992	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T12:43:48.127+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-02-04T13:04:02"	"AFRICA"	"Western Cape"	2024	2	3	"2024-02-03T17:45:47"	34	34	"2024-02-08T21:03:23.000+00:00"	"2025-01-14T12:43:48.127+00:00"	"https://www.inaturalist.org/observations/198387666"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"198387666"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"chengesim"	"chengesim"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"chengesim"	"198387666"	"chengesim"	"2024-02-03 17:45:47+02:00"	"Observations"	"Table Mountain National Park, Cape Town, WC, ZA"	"4519293538"	"https://www.inaturalist.org/observations/198387666"	"132848"	"198387666"	"iNaturalist"	"17:45:47+02:00"	"wild"	"448618190"	"Protea cynaroides (L.) L."	7	NA	NA	NA	NA	NA	NA	NA
"4519225334"	"Protea cynaroides (L.) L."	-33.996875	18.433142	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T13:37:42.675+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-02-04T17:06:34"	"AFRICA"	"Western Cape"	2024	2	4	"2024-02-04T09:38:43"	35	35	"2024-02-08T21:03:24.000+00:00"	"2025-01-14T13:37:42.675+00:00"	"https://www.inaturalist.org/observations/198406512"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"198406512"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"David Eedes"	"David Eedes"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"David Eedes"	"198406512"	"davideedes"	"2024-02-04 09:38:43+02:00"	"Observations"	"Spilhaus Avenue, Constantia, WC, ZA"	"4519225334"	"https://www.inaturalist.org/observations/198406512"	"132848"	"198406512"	"iNaturalist"	"09:38:43+02:00"	"wild"	"448675063"	"Protea cynaroides (L.) L."	4280	NA	NA	NA	NA	NA	NA	NA
"4519275237"	"Protea cynaroides (L.) L."	-34.263061	18.433347	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T13:36:30.532+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-02-06T12:38:20"	"AFRICA"	"Western Cape"	2024	2	2	"2024-02-02T12:12"	33	33	"2024-02-07T12:17:59.000+00:00"	"2025-01-14T13:36:30.532+00:00"	"https://www.inaturalist.org/observations/198552794"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"198552794"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"Cait Smith"	"Jayne"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"Cait Smith"	"198552794"	"giraffegirl137"	"2024/02/02 12:12 PM"	"Observations"	"Rooihoogte, Cape Point, Cape Town, South Africa"	"4519275237"	"https://www.inaturalist.org/observations/198552794"	"132848"	"198552794"	"iNaturalist"	"12:12:00+02:00"	"wild"	"449154112"	"Protea cynaroides (L.) L."	3	NA	NA	NA	NA	NA	NA	"flower buds"
"4519310164"	"Protea cynaroides (L.) L."	-34.50845	19.9292	"cdc"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T12:47:04.224+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-02-06T14:10:49"	"AFRICA"	"Western Cape"	2024	2	4	"2024-02-04T12:39:54"	35	35	"2024-02-06T15:19:23.000+00:00"	"2025-01-14T12:47:04.224+00:00"	"https://www.inaturalist.org/observations/198566594"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"198566594"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"leahhoefling"	"leahhoefling"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"leahhoefling"	"198566594"	"leahhoefling"	"2024-02-04 12:39:54+02:00"	"Observations"	"Cape Agulhas, WC, ZA"	"4519310164"	"https://www.inaturalist.org/observations/198566594"	"132848"	"198566594"	"iNaturalist"	"12:39:54+02:00"	"wild"	"449170188"	"Protea cynaroides (L.) L."	4	NA	NA	NA	NA	NA	NA	"flowers"
"4519347319"	"Protea cynaroides (L.) L."	-34.347069	18.927098	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T13:31:16.681+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-02-06T15:23:28"	"AFRICA"	"Western Cape"	2024	2	6	"2024-02-06T09:08"	37	37	"2024-02-07T12:15:33.000+00:00"	"2025-01-14T13:31:16.681+00:00"	"https://www.inaturalist.org/observations/198571558"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"198571558"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"esme_15"	"esme_15"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"esme_15"	"198571558"	"esme_15"	"2024-02-06 09:08:00"	"Observations"	"Betty's Bay, 7141, South Africa"	"4519347319"	"https://www.inaturalist.org/observations/198571558"	"132848"	"198571558"	"iNaturalist"	"09:08:00+02:00"	"wild"	"449185348"	"Protea cynaroides (L.) L."	55	NA	NA	NA	NA	NA	NA	NA
"4522610944"	"Protea cynaroides (L.) L."	-33.995567	18.418217	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T12:42:54.984+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-02-08T12:00:39"	"AFRICA"	"Western Cape"	2024	2	8	"2024-02-08T10:48:35"	39	39	"2024-02-09T23:34:43.000+00:00"	"2025-01-14T12:42:54.984+00:00"	"https://www.inaturalist.org/observations/198719307"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"198719307"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"Linde Muller"	"Linde Muller"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"Linde Muller"	"198719307"	"lmuller"	"2024-02-08 10:48:35+02:00"	"Observations"	"Table Mountain National Park, Cape Town, WC, ZA"	"4522610944"	"https://www.inaturalist.org/observations/198719307"	"132848"	"198719307"	"iNaturalist"	"10:48:35+02:00"	"wild"	"449731490"	"Protea cynaroides (L.) L."	3	NA	NA	NA	NA	NA	NA	NA
"4522743546"	"Protea cynaroides (L.) L."	-34.072154	18.387191	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T13:31:25.593+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-02-10T19:01:11"	"AFRICA"	"Western Cape"	2024	2	7	"2024-02-07T11:59:30"	38	38	"2024-02-13T20:44:44.000+00:00"	"2025-01-14T13:31:25.593+00:00"	"https://www.inaturalist.org/observations/198919180"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"198919180"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"Santie Gouws"	"Santie Gouws"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"Santie Gouws"	"198919180"	"dryfveer"	"2024-02-07 11:59:30"	"Observations"	"Table Mountain National Park, ZA-WC-CT, ZA-WC, ZA"	"4522743546"	"https://www.inaturalist.org/observations/198919180"	"132848"	"198919180"	"iNaturalist"	"11:59:30+02:00"	"wild"	"450312510"	"Protea cynaroides (L.) L."	96	NA	NA	NA	NA	NA	NA	NA
"4522735797"	"Protea cynaroides (L.) L."	-33.970504	18.92191	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"SE"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T13:37:28.081+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-02-10T21:20:07"	"AFRICA"	"Western Cape"	2024	2	10	"2024-02-10T12:56:20"	41	41	"2024-06-14T20:48:20.000+00:00"	"2025-01-14T13:37:28.081+00:00"	"https://www.inaturalist.org/observations/198925279"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"198925279"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"vesper"	"Clare Archer"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"EUROPE"	"vesper"	"198925279"	"vesper"	"2024-02-10 12:56:20+02:00"	"Observations"	"Assegaaibosch Nature Reserve, Stellenbosch, WC, ZA"	"4522735797"	"https://www.inaturalist.org/observations/198925279"	"132848"	"198925279"	"iNaturalist"	"12:56:20+02:00"	"wild"	"450345500"	"Protea cynaroides (L.) L."	23	NA	NA	NA	NA	NA	NA	NA
"4522709240"	"Protea cynaroides (L.) L."	-34.001011	18.406133	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T13:31:48.548+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-02-11T04:28:51"	"AFRICA"	"Western Cape"	2024	2	10	"2024-02-10T07:56:36"	41	41	"2024-02-13T20:44:43.000+00:00"	"2025-01-14T13:31:48.548+00:00"	"https://www.inaturalist.org/observations/198969162"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"198969162"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"quickr"	"quickr"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"quickr"	"198969162"	"quickr"	"2024-02-10 07:56:36+02:00"	"Observations"	"Table Mountain National Park, Cape Town, WC, ZA"	"4522709240"	"https://www.inaturalist.org/observations/198969162"	"132848"	"198969162"	"iNaturalist"	"07:56:36+02:00"	"wild"	"450442843"	"Protea cynaroides (L.) L."	6	NA	NA	NA	NA	NA	NA	NA
"4522746648"	"Protea cynaroides (L.) L."	-34.001575	18.369933	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T12:44:01.212+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-02-11T12:56:32"	"AFRICA"	"Western Cape"	2024	2	11	"2024-02-11T10:58:55"	42	42	"2024-02-13T20:44:41.000+00:00"	"2025-01-14T12:44:01.212+00:00"	"https://www.inaturalist.org/observations/198995595"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"198995595"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"costannie"	"costannie"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"costannie"	"198995595"	"costannie"	"2024-02-11 10:58:55+02:00"	"Observations"	"Table Mountain National Park, Cape Town, WC, ZA"	"4522746648"	"https://www.inaturalist.org/observations/198995595"	"132848"	"198995595"	"iNaturalist"	"10:58:55+02:00"	"wild"	"450516338"	"Protea cynaroides (L.) L."	4	NA	NA	NA	NA	NA	NA	NA
"4522772217"	"Protea cynaroides (L.) L."	-33.967751	18.426261	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T13:38:06.029+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-02-12T05:10:17"	"AFRICA"	"Western Cape"	2024	2	11	"2024-02-11T09:45"	42	42	"2024-02-16T08:15:02.000+00:00"	"2025-01-14T13:38:06.029+00:00"	"https://www.inaturalist.org/observations/199075860"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"199075860"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"eugenevs"	"eugenevs"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"eugenevs"	"199075860"	"eugenevs"	"2024/02/11 9:45 AM"	"Observations"	"Wynberg NU (2), Cape Town, 7824, South Africa"	"4522772217"	"https://www.inaturalist.org/observations/199075860"	"132848"	"199075860"	"iNaturalist"	"09:45:00+02:00"	"wild"	"450731882"	"Protea cynaroides (L.) L."	8	NA	NA	NA	NA	NA	NA	NA
"4522814485"	"Protea cynaroides (L.) L."	-34.001045	18.355807	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T12:43:22.239+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-02-13T18:07:05"	"AFRICA"	"Western Cape"	2024	2	13	"2024-02-13T09:57:43"	44	44	"2024-02-13T20:44:38.000+00:00"	"2025-01-14T12:43:22.239+00:00"	"https://www.inaturalist.org/observations/199208442"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"199208442"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"Penelope Brown"	"Colin Ralston"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"Penelope Brown"	"199208442"	"penel1"	"2024-02-13 09:57:43"	"Observations"	"Table Mountain National Park, ZA-WC-CT, ZA-WC, ZA"	"4522814485"	"https://www.inaturalist.org/observations/199208442"	"132848"	"199208442"	"iNaturalist"	"09:57:43+02:00"	"wild"	"451121594"	"Protea cynaroides (L.) L."	11	NA	NA	NA	NA	NA	NA	NA
"4522850616"	"Protea cynaroides (L.) L."	-33.97512	18.420642	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T13:37:08.266+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-02-13T18:21:08"	"AFRICA"	"Western Cape"	2024	2	10	"2024-02-10T14:33:19"	41	41	"2024-02-14T12:36:02.000+00:00"	"2025-01-14T13:37:08.266+00:00"	"https://www.inaturalist.org/observations/199210396"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"199210396"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"dnshevskaya"	"dnshevskaya"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"dnshevskaya"	"199210396"	"dnshevskaya"	"2024-02-10 14:33:19+02:00"	"Observations"	"национальный парк Тейбл-Маунтин, Кейп-Таун, WC, ZA"	"4522850616"	"https://www.inaturalist.org/observations/199210396"	"132848"	"199210396"	"iNaturalist"	"14:33:19+02:00"	"wild"	"451124739"	"Protea cynaroides (L.) L."	4	NA	NA	NA	NA	NA	NA	NA
"4525142488"	"Protea cynaroides (L.) L."	-33.974483	18.404138	"cdc,cdround"	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"997448a8-f762-11e1-a439-00145eb45e9a"	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	"US"	"DWC_ARCHIVE"	"2025-01-13T15:58:36.535+00:00"	"2025-01-14T12:44:12.971+00:00"	514	"HUMAN_OBSERVATION"	"PRESENT"	5637947	6	7707728	220	400	2414	5428464	5637947	5637947	"Protea cynaroides (L.) L."	"Plantae"	"Tracheophyta"	"Proteales"	"Proteaceae"	"Protea"	"Protea cynaroides"	"Protea"	"cynaroides"	"SPECIES"	"ACCEPTED"	"LC"	"2024-02-14T11:57:52"	"AFRICA"	"Western Cape"	2024	2	10	"2024-02-10T14:26:36"	41	41	"2024-02-26T19:45:46.000+00:00"	"2025-01-14T12:44:12.971+00:00"	"https://www.inaturalist.org/observations/199267544"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	FALSE	"199267544"	"none"	"none"	FALSE	"iNaturalist research-grade observations"	"ajvandijk"	"johnmanning"	"WGS84"	"Magnoliopsida"	"ZA"	"none"	"none"	"AFRICA"	"South Africa"	"NORTH_AMERICA"	"ajvandijk"	"199267544"	"ajvandijk"	"2024-02-10 14:26:36+02:00"	"Observations"	"Table Mountain National Park, Cape Town, WC, ZA"	"4525142488"	"https://www.inaturalist.org/observations/199267544"	"132848"	"199267544"	"iNaturalist"	"14:26:36+02:00"	"wild"	"451301601"	"Protea cynaroides (L.) L."	4	NA	NA	NA	NA	NA	NA	NA
